,ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,likes_people,keep_in,prob_likes,labels,age_interval
2379,1518,0,10.92,male,Transylvanian Hound Mix,2010-02-17,2010-02-17,2011-10-31,saddle back,short,large,yes,yes,both flat and garden,0.9798685721127043,9,Old
2380,81,0,9.08,female,Schnauzer Mix,2011-09-01,2011-09-01,2011-10-18,black,wirehaired,medium,yes,yes,both flat and garden,0.9642894417184146,7,Middle_age
2381,92,0,10.08,female,Dalmatian Mix,2011-08-10,2011-08-10,2011-10-19,dotted,short,medium,unknow,yes,both flat and garden,0.9619341587289613,7,Middle_age
2382,91,0,10.08,female,German Shepherd Dog Mix,2011-08-10,2011-08-10,2011-10-19,golden,medium,medium,unknow,no,unknow,0.11229299891656146,1,Middle_age
2383,90,0,14.08,female,Pumi Mix,2011-08-10,2011-08-10,2011-10-19,gray,medium,medium,unknow,yes,garden,0.9430016875562252,6,Old
2384,77,0,13.08,female,German Shepherd Dog Mix,2011-09-01,2011-09-01,2011-10-18,sable,short,large,unknow,yes,garden,0.9723117419430077,8,Old
2385,83,0,13.08,female,German Shepherd Dog,2011-08-10,2011-08-10,2011-10-19,sable,short,large,unknow,yes,both flat and garden,0.9355879614000481,6,Old
2386,67,0,14.08,male,Golden Retriever Mix,2011-09-01,2011-09-01,2011-10-18,apricot,short,large,unknow,yes,garden,0.9295658949698437,5,Old
2387,87,0,13.08,female,German Shepherd Dog Mix,2011-08-10,2011-08-10,2011-10-19,yellow-brown,short,large,unknow,yes,both flat and garden,0.9343035210249474,5,Old
2388,72,0,9.58,male,Unknown Mix,2010-07-16,2010-07-16,2011-10-18,brown,short,medium,yes,yes,garden,0.9543922166491928,6,Middle_age
2389,71,0,9.08,male,Labrador Retriever Mix,2011-09-01,2011-09-01,2011-10-18,black,short,medium,yes,yes,both flat and garden,0.9754745346261181,9,Middle_age
2390,89,0,9.08,female,German Shepherd Dog,2011-08-10,2011-08-10,2011-10-19,sable,short,medium,unknow,yes,garden,0.9794091140105915,9,Middle_age
2391,76,0,17.08,female,"German Shepherd Dog, Siberian Husky Mix",2011-09-01,2011-09-01,2011-10-18,sable,medium,large,unknow,yes,both flat and garden,0.955646193004853,7,Old
2392,93,0,9.17,female,"Belgian Sheepdog, German Shepherd Dog Mix",2011-08-10,2011-08-10,2011-10-19,yellow-brown,short,medium,unknow,yes,garden,0.9660883752629743,7,Middle_age
2393,82,0,14.92,female,Irish Wolfhound Mix,2011-08-10,2011-08-10,2011-10-19,wild boar,wirehaired,large,unknow,yes,unknow,0.8046443429661284,4,Old
2394,68,0,10.0,male,Standard Schnauzer Mix,2011-09-01,2011-09-01,2011-10-18,black,wirehaired,medium,yes,yes,unknow,0.45558660351900143,3,Middle_age
2395,78,0,15.08,female,Unknown Mix,2011-09-01,2011-09-01,2011-10-18,brown,short,large,unknow,yes,garden,0.7728408118330701,4,Old
2396,298,0,9.75,female,Unknown Mix,2011-10-11,2011-10-25,2011-10-18,black and tan,short,small,yes,yes,both flat and garden,0.8647203202999706,4,Middle_age
2397,79,0,11.08,female,Unknown Mix,2011-09-01,2011-09-01,2011-10-18,yellow-brown,short,medium,yes,yes,both flat and garden,0.925207314059062,5,Old
2398,80,0,14.08,female,Vizsla Mix,2011-09-01,2011-09-01,2011-10-18,yellow-brown,short,medium,yes,yes,both flat and garden,0.8872828288316716,5,Old
2399,66,0,13.08,male,Dachshund Mix,2011-09-01,2011-09-01,2011-10-18,brown,short,small,unknow,yes,unknow,0.8384681398990234,4,Old
2400,387,0,10.58,female,"Labrador Retriever, Vizsla Mix",2010-11-05,2010-11-05,2011-09-02,golden,short,medium,yes,yes,flat,0.9733498294113799,8,Middle_age
2401,65,0,10.0,male,Labrador Retriever Mix,2011-09-01,2011-09-01,2011-10-18,black,medium,medium,unknow,yes,both flat and garden,0.9626127699851896,7,Middle_age
2402,4,0,9.58,female,Unknown Mix,2011-07-01,2011-07-01,2011-10-15,black and brown,medium,medium,no,yes,unknow,0.7938270668607705,4,Middle_age
2403,192,0,9.25,male,"Dachshund, Mudi, Papillon Mix",2011-08-02,2011-08-02,2011-09-06,red and white,short,small,unknow,yes,both flat and garden,0.9708365693919933,8,Middle_age
2404,184,0,14.75,female,Schnauzer Mix,2009-11-08,2009-11-08,2011-10-14,black,short,medium,yes,yes,both flat and garden,0.9694740965155014,8,Old
2405,296,0,11.67,male,Unknown Mix,2011-10-11,2011-10-30,2011-10-17,spotty,wirehaired,medium,unknow,yes,both flat and garden,0.8725103721533308,5,Old
2406,1,0,13.17,female,Unknown Mix,2011-07-01,2011-07-01,2011-10-14,tricolor,medium,medium,yes,yes,unknow,0.4944269129035355,3,Old
2407,290,0,8.92,female,German Shepherd Dog Mix,2011-08-12,2011-09-30,2011-09-13,saddle back,medium,medium,unknow,yes,both flat and garden,0.9723564744818619,8,Middle_age
2408,7,0,10.08,male,Unknown Mix,2011-05-17,2011-05-17,2011-10-16,black and tan,short,medium,no,yes,unknow,0.7188552806962105,4,Middle_age
2409,63,0,9.08,male,"Puli, Scotch Collie Mix",2011-09-01,2011-09-01,2011-10-18,apricot,short,medium,yes,yes,both flat and garden,0.9709951945627145,8,Middle_age
2410,394,0,9.42,female,Terrier Mix,2011-08-17,2011-08-17,2011-09-23,wild boar,medium,medium,yes,yes,unknow,0.8763950721314823,5,Middle_age
2411,390,0,9.42,male,Unknown Mix,2011-02-05,2011-02-05,2011-09-02,brown,short,medium,no,yes,both flat and garden,0.9769226085584294,9,Middle_age
2412,291,0,15.25,male,Unknown Mix,2011-09-07,2011-09-30,2011-09-13,brown,short,medium,unknow,yes,both flat and garden,0.9255348358204304,5,Old
2413,62,0,12.08,male,Siberian Husky Mix,2011-09-01,2011-09-01,2011-10-18,gray and white,short,large,unknow,yes,unknow,0.3401565435560376,2,Old
2414,10,0,13.08,male,Dachshund Mix,2011-08-22,2011-08-22,2011-10-16,brown,short,small,yes,yes,unknow,0.27176964881910115,2,Old
2415,18,0,9.25,female,Unknown Mix,2011-09-19,2011-09-19,2011-10-18,black,short,medium,unknow,yes,unknow,0.3589972591543113,2,Middle_age
2416,64,0,10.0,male,Labrador Retriever Mix,2011-09-01,2011-09-01,2011-10-18,apricot,short,large,unknow,yes,both flat and garden,0.9640498392541745,7,Middle_age
2417,186,0,9.25,female,Dachshund Mix,2011-08-22,2011-08-22,2011-09-05,black and tan,short,small,unknow,yes,both flat and garden,0.9487253829643931,6,Middle_age
2418,396,0,8.58,female,Hound Mix,2011-08-17,2011-08-17,2011-10-04,black and tan,short,medium,unknow,yes,unknow,0.5445758943789436,3,Young
2419,392,0,9.42,female,"Vizsla, Whippet Mix",2010-07-10,2010-07-10,2011-09-02,tricolor,short,medium,yes,yes,both flat and garden,0.9813624073347372,9,Middle_age
2420,282,0,8.42,female,Unknown Mix,2011-07-26,2011-09-05,2011-08-20,tricolor,short,medium,unknow,yes,both flat and garden,0.9743387175933682,8,Young
2421,500,0,14.92,female,German Shepherd Dog,2011-08-15,2011-08-15,2011-08-15,saddle back,short,large,yes,yes,garden,0.9753072988158965,9,Old
2422,58,0,8.58,male,Greyhound Mix,2011-07-01,2011-07-01,2011-07-12,black and brown,short,small,unknow,no,unknow,0.21356105087354657,2,Young
2423,1002,0,8.67,female,Unknown Mix,2011-06-02,2011-06-02,2011-07-07,black and tan,short,small,no,yes,flat,0.9624836786212134,7,Young
2424,462,0,10.92,female,Unknown Mix,2011-07-11,2011-07-11,2011-07-12,black,long,large,yes,yes,garden,0.9107728522314056,5,Old
2425,1008,0,18.42,female,Unknown Mix,2011-01-03,2011-01-03,2011-07-07,red,short,medium,unknow,yes,flat,0.9775641904015429,9,Old
2426,361,0,9.83,male,German Shepherd Dog Mix,2010-04-15,2010-04-15,2011-07-30,black,medium,medium,yes,yes,both flat and garden,0.9539864436033824,6,Middle_age
2427,365,0,9.17,male,German Shepherd Dog Mix,2011-02-01,2011-02-01,2011-07-30,saddle back,medium,medium,no,yes,both flat and garden,0.9818383646666011,9,Middle_age
2428,366,0,9.17,female,German Shepherd Dog Mix,2010-12-22,2010-12-22,2011-07-30,sable,short,medium,no,yes,both flat and garden,0.9330573552478462,5,Middle_age
2429,504,0,10.33,female,Unknown Mix,2011-08-23,2011-08-23,2011-08-25,black and white,short,medium,yes,yes,both flat and garden,0.8414637822665545,4,Middle_age
2430,496,0,14.92,female,German Shepherd Dog,2011-08-15,2011-08-15,2011-08-15,saddle back,short,large,yes,yes,garden,0.9753072988158965,9,Old
2431,362,0,9.5,female,"Dachshund, Hound Mix",2010-06-30,2010-06-30,2011-07-30,black and brown,short,medium,unknow,yes,unknow,0.7704119860824263,4,Middle_age
2432,376,0,11.17,male,"Bull Terrier, Hungarian Greyhound Mix",2008-10-30,2008-10-30,2011-08-17,striped,short,medium,yes,yes,flat,0.9851032378242096,10,Old
2433,1406,0,10.33,male,Terrier Mix,2011-07-25,2011-07-25,2011-07-27,gray and black,wirehaired,medium,unknow,yes,garden,0.9296957903002062,5,Middle_age
2434,274,0,10.5,female,Vizsla Mix,2011-03-06,2011-07-30,2011-07-10,brown,wirehaired,medium,unknow,yes,both flat and garden,0.9586706640805479,7,Middle_age
2435,467,0,12.92,male,Fox Terrier,2011-07-11,2011-07-11,2011-08-02,black and white,short,medium,unknow,yes,garden,0.9143886496267294,5,Old
2436,271,0,9.83,female,Unknown Mix,2011-06-25,2011-07-26,2011-07-08,brown,short,medium,yes,yes,both flat and garden,0.9049574588448586,5,Middle_age
2437,280,0,8.42,male,Unknown Mix,2011-07-26,2011-09-05,2011-08-20,saddle back,short,medium,unknow,yes,both flat and garden,0.9798585116218551,9,Young
2438,1006,0,11.58,female,German Shepherd Dog Mix,2011-05-11,2011-07-07,2011-07-07,black and brown,medium,large,yes,yes,both flat and garden,0.8884110346624589,5,Old
2439,294,0,9.25,male,Dachshund Mix,2011-07-15,2011-07-15,2011-08-17,red,short,medium,unknow,no,unknow,0.17458266313978094,2,Middle_age
2440,451,0,10.92,male,Unknown Mix,2011-04-10,2011-04-10,2011-07-05,black and brown,short,medium,unknow,yes,both flat and garden,0.9677703798520684,8,Old
2441,418,0,10.92,male,Jagd Terrier Mix,2011-06-02,2011-06-02,2011-06-19,black and tan,short,medium,unknow,yes,garden,0.9445408126984509,6,Old
2442,249,0,8.67,male,Unknown Mix,2011-03-24,2011-06-20,2011-06-05,sable,long,medium,unknow,no,unknow,0.4381215463613739,3,Young
2443,419,0,9.08,male,Labrador Retriever Mix,2011-06-02,2011-06-02,2011-06-19,black and white,short,medium,unknow,yes,garden,0.9811022938732531,9,Middle_age
2444,347,0,10.0,male,Greyhound Mix,2009-11-16,2009-11-16,2011-06-18,black,medium,large,yes,yes,both flat and garden,0.9317639093782235,5,Middle_age
2445,343,0,9.67,male,Unknown Mix,2011-03-04,2011-03-04,2011-06-18,black,wirehaired,medium,no,yes,garden,0.9581822542987521,7,Middle_age
2446,338,0,10.75,female,German Shepherd Dog Mix,2011-03-14,2011-03-14,2011-06-13,sable,short,medium,yes,yes,both flat and garden,0.9673915363838635,8,Middle_age
2447,15,0,12.42,male,Rottweiler,2011-06-10,2011-06-10,2011-06-29,black,short,medium,unknow,no,garden,0.854536088149711,4,Old
2448,427,0,11.92,male,Vizsla Mix,2011-06-15,2011-06-15,2011-06-19,brown,short,large,unknow,yes,garden,0.9542407630043932,6,Old
2449,436,0,10.92,male,German Shepherd Dog Mix,2011-06-25,2011-06-25,2011-06-29,saddle back,medium,large,unknow,yes,garden,0.9643434501464646,7,Old
2450,331,0,8.83,female,Unknown Mix,2011-06-03,2011-06-03,2011-06-06,sable,short,medium,unknow,yes,flat,0.988555239647009,10,Middle_age
2451,423,0,9.92,female,Labrador Retriever Mix,2011-06-18,2011-06-18,2011-06-19,brown and white,short,large,yes,yes,garden,0.9713300615622383,8,Middle_age
2452,346,0,10.0,male,Greyhound Mix,2009-11-16,2009-11-16,2011-06-18,black and white,long,medium,yes,yes,both flat and garden,0.8356598247270735,4,Middle_age
2453,410,0,9.58,female,German Shepherd Dog Mix,2011-06-07,2011-06-07,2011-06-19,tricolor,short,large,yes,yes,garden,0.9166364496179245,5,Middle_age
2454,344,0,12.17,female,Unknown Mix,2009-03-04,2009-03-04,2011-06-18,black and tan,long,medium,yes,yes,both flat and garden,0.9320791047830463,5,Old
2455,415,0,9.92,male,Terrier Mix,2011-05-25,2011-05-25,2011-06-19,black and brown,long,medium,unknow,yes,garden,0.9546321611587082,7,Middle_age
2456,262,0,8.58,female,Unknown Mix,2011-06-10,2011-07-22,2011-06-22,gray and white,medium,medium,unknow,yes,both flat and garden,0.9691349469140174,8,Young
2457,424,0,14.92,male,Dachshund,2011-06-19,2011-06-19,2011-06-19,brown,short,small,unknow,yes,both flat and garden,0.9582882386411743,7,Old
2458,16,0,11.42,female,Unknown Mix,2011-04-01,2011-04-01,2011-06-29,dotted,medium,small,unknow,yes,both flat and garden,0.9221652861460673,5,Old
2459,266,0,11.5,male,Labrador Retriever Mix,2011-06-19,2011-06-23,2011-06-23,black,short,large,yes,yes,both flat and garden,0.9804126955409826,9,Old
2460,162,0,8.92,male,Dachshund Mix,2011-02-01,2011-02-01,2011-05-17,brown,short,small,no,no,both flat and garden,0.2665326716120161,2,Middle_age
2461,226,0,10.08,female,Belgian Sheepdog Mix,2011-04-26,2011-06-07,2011-05-07,red,long,medium,unknow,yes,both flat and garden,0.9721327294641554,8,Middle_age
2462,1347,0,10.75,male,Unknown Mix,2010-10-15,2010-10-15,2011-05-22,black,long,large,yes,yes,garden,0.9349223111067099,5,Middle_age
2463,227,0,17.92,female,Unknown Mix,2011-03-20,2011-06-07,2011-05-08,red,short,medium,unknow,yes,both flat and garden,0.9366831635139927,6,Old
2464,9,0,9.92,female,Fox Terrier,2011-03-05,2011-03-05,2011-05-03,spotty,short,small,unknow,yes,flat,0.9598803605884537,7,Middle_age
2465,98,0,12.58,male,Unknown Mix,2011-01-01,2011-01-12,2011-04-18,yellow-brown,short,small,unknow,yes,both flat and garden,0.9753038906271554,9,Old
2466,228,0,9.67,female,Unknown Mix,2011-04-15,2011-06-08,2011-05-08,red and white,short,medium,yes,yes,both flat and garden,0.7849329029842893,4,Middle_age
2467,300,0,9.42,male,Unknown Mix,2010-09-02,2010-09-02,2011-05-07,black,medium,medium,yes,yes,both flat and garden,0.948047765791276,6,Middle_age
2468,390,0,13.92,male,German Shepherd Dog Mix,2011-04-25,2011-04-25,2011-05-03,saddle back,short,medium,unknow,yes,both flat and garden,0.9851150232184315,10,Old
2469,380,0,13.58,female,Unknown Mix,2011-05-01,2011-05-01,2011-05-01,brown,short,large,yes,yes,garden,0.722245733844906,4,Old
2470,827,0,12.92,female,Siberian Husky Mix,2011-04-18,2011-04-18,2011-04-22,gray and white,short,medium,yes,yes,flat,0.962461943575034,7,Old
2471,318,0,12.33,male,"Dachshund, German Shepherd Dog Mix",2008-05-10,2008-05-10,2011-05-20,wild boar,medium,medium,yes,yes,both flat and garden,0.9596583282522878,7,Old
2472,245,0,18.5,male,Unknown Mix,2011-05-24,2011-07-01,2011-06-01,red,short,medium,unknow,yes,both flat and garden,0.959127029662046,7,Old
2473,324,0,10.75,male,Vizsla Mix,2009-11-12,2009-11-12,2011-05-26,black,short,medium,no,yes,both flat and garden,0.9379126933767347,6,Middle_age
2474,315,0,13.33,male,Staffordshire Terrier Mix,2008-03-06,2008-03-06,2011-05-16,striped,short,medium,yes,yes,flat,0.9784234557440266,9,Old
2475,319,0,13.42,male,"German Shepherd Dog, Pinscher, Siberian Husky Mix",2007-07-29,2007-07-29,2011-05-22,black and brown,short,large,no,yes,garden,0.976707035598767,9,Old
2476,303,0,11.08,female,Dachshund Mix,2010-06-07,2010-06-07,2011-05-12,yellow,short,small,yes,yes,both flat and garden,0.9720650969839998,8,Old
2477,325,0,10.75,female,Dachshund Mix,2011-02-03,2011-02-03,2011-05-26,tricolor,long,small,yes,yes,flat,0.955727270093074,7,Middle_age
2478,160,0,9.5,female,Dachshund Mix,2011-03-01,2011-03-01,2011-05-17,brown,short,small,no,yes,garden,0.9537920115146433,6,Middle_age
2479,393,0,11.92,male,Labrador Retriever Mix,2011-05-02,2011-05-02,2011-05-03,black and brown,medium,medium,unknow,yes,both flat and garden,0.9720341574596975,8,Old
2480,234,0,14.0,male,Transylvanian Hound Mix,2007-11-18,2007-11-18,2011-03-26,black and brown,short,medium,no,yes,unknow,0.8444055044018149,4,Old
2481,47,0,10.75,male,Unknown Mix,2011-03-14,2011-03-15,2011-03-15,white,medium,large,no,yes,garden,0.9640990340817851,7,Middle_age
2482,214,0,10.08,female,Unknown Mix,2011-03-27,2011-04-11,2011-04-11,black,short,medium,yes,yes,both flat and garden,0.8772298591817896,5,Middle_age
2483,1868,0,12.08,male,"Labrador Retriever, Vizsla Mix",2010-06-20,2010-06-20,2011-03-30,brown,short,medium,yes,yes,unknow,0.11160967599890449,1,Old
2484,280,0,12.17,female,Unknown Mix,2009-07-01,2009-07-01,2011-04-16,wild boar,short,medium,yes,yes,unknow,0.7721847138861423,4,Old
2485,271,0,12.25,male,Unknown Mix,2008-11-12,2008-11-12,2011-04-16,tricolor,short,medium,yes,yes,flat,0.982396040057264,10,Old
2486,142,0,9.75,male,Unknown Mix,2010-04-01,2010-04-01,2011-03-31,black,wirehaired,medium,no,yes,garden,0.9576668300049124,7,Middle_age
2487,12,0,10.25,male,Puli Mix,2011-02-26,2011-02-26,2011-04-14,black,medium,medium,unknow,no,unknow,0.37545344520563395,3,Middle_age
2488,58,0,18.67,male,German Shepherd Dog Mix,2011-02-01,2011-02-01,2011-03-26,sable,short,medium,unknow,no,unknow,0.46975758195896156,3,Old
2489,270,0,12.5,female,Unknown Mix,2007-06-01,2007-06-01,2011-04-12,white,short,large,yes,yes,unknow,0.7859035707076008,4,Old
2490,20,0,11.92,male,Unknown Mix,2010-08-30,2010-08-30,2011-04-14,brown,short,large,unknow,no,unknow,0.17596201218263713,2,Old
2491,141,0,9.75,male,Unknown Mix,2010-04-01,2010-04-01,2011-03-31,black,short,medium,no,yes,garden,0.9591498980350064,7,Middle_age
2492,1000,0,9.5,male,Unknown Mix,2010-08-01,2010-08-01,2011-03-15,black,short,medium,yes,yes,garden,0.9411489533914377,6,Middle_age
2493,346,0,13.58,male,Unknown Mix,2011-03-27,2011-03-27,2011-03-29,black and white,short,large,unknow,yes,garden,0.950277380286992,6,Old
2494,266,0,14.75,female,Unknown Mix,2010-10-05,2010-10-05,2011-04-10,striped,short,medium,yes,yes,unknow,0.8814087527287908,5,Old
2495,218,0,8.83,female,Jagd Terrier Mix,2011-04-13,2011-04-13,2011-04-14,black and tan,short,medium,unknow,yes,both flat and garden,0.9742993998634727,8,Middle_age
2496,328,0,10.92,female,Rhodesian Ridgeback Mix,2011-03-14,2011-03-14,2011-03-15,brown,short,large,yes,yes,garden,0.9005854935797393,5,Old
2497,347,0,10.75,male,Schnauzer Mix,2011-03-27,2011-03-27,2011-03-29,gray,wirehaired,medium,unknow,yes,garden,0.972154218646318,8,Middle_age
2498,350,0,10.92,female,German Shepherd Dog Mix,2011-03-29,2011-03-29,2011-03-30,sable,short,large,yes,yes,garden,0.9563876243240107,7,Old
2499,212,0,11.08,female,Unknown Mix,2011-03-27,2011-04-11,2011-04-11,black,short,medium,yes,yes,both flat and garden,0.8684543786125781,4,Old
2500,211,0,11.92,female,Unknown Mix,2008-04-01,2008-04-01,2011-03-14,yellow-brown,short,medium,yes,yes,unknow,0.6265491702362033,3,Old
2501,198,0,13.75,female,Caucasian Ovtcharka,2011-03-07,2011-03-07,2011-03-07,brown,long,large,no,no,unknow,0.3895229169646201,3,Old
2502,702,0,10.25,female,German Shepherd Dog Mix,2011-01-09,2011-01-09,2011-02-09,black and brown,short,large,unknow,no,unknow,0.588829177458871,3,Middle_age
2503,236,0,10.92,male,Rottweiler Mix,2010-02-14,2010-02-14,2011-02-18,black and tan,short,large,unknow,yes,garden,0.9689100027410085,8,Old
2504,207,0,14.83,male,Unknown Mix,2008-02-03,2008-02-03,2011-02-01,brown,short,medium,no,yes,garden,0.959619531830955,7,Old
2505,8,0,9.83,male,Schnauzer Mix,2010-11-05,2010-11-05,2011-03-07,wild boar,wirehaired,medium,unknow,no,unknow,0.14177042448635138,2,Middle_age
2506,7,0,9.83,female,Fox Terrier Mix,2010-11-05,2011-03-04,2011-03-04,tricolor,wirehaired,small,no,yes,flat,0.9645886932102827,7,Middle_age
2507,240,0,10.92,male,Hungarian Vizsla Mix,2010-12-11,2010-12-11,2011-02-18,red,short,large,unknow,yes,garden,0.9215864196922521,5,Old
2508,990,0,12.83,female,Unknown Mix,2011-01-02,2011-01-02,2011-02-02,tricolor,short,medium,yes,yes,both flat and garden,0.9546634153410919,7,Old
2509,212,0,12.0,female,Unknown Mix,2008-05-01,2008-05-01,2011-03-14,yellow-brown,short,medium,yes,yes,unknow,0.6386720232629706,3,Old
2510,717,0,11.42,male,Unknown Mix,2011-02-22,2011-02-22,2011-03-08,white,medium,small,no,no,unknow,0.3959737733500265,3,Old
2511,298,0,16.08,male,German Shepherd Dog,2011-03-01,2011-03-01,2011-03-01,sable,medium,large,unknow,yes,both flat and garden,0.9462860474817406,6,Old
2512,44,0,10.83,male,Unknown Mix,2011-01-15,2011-02-11,2011-02-13,red,short,small,no,yes,flat,0.9742984109351993,8,Old
2513,206,0,11.0,male,"Setter, Spaniel, Terrier Mix",2009-01-05,2009-01-05,2011-03-14,striped,medium,medium,no,yes,both flat and garden,0.9774131686058842,9,Old
2514,187,0,9.42,female,German Shepherd Dog Mix,2011-02-01,2011-02-02,2011-02-02,brown,medium,large,unknow,yes,both flat and garden,0.9053494011715084,5,Middle_age
2515,286,0,15.25,male,Cane Corso Mix,2011-02-27,2011-02-27,2011-02-27,yellow-brown,short,large,unknow,yes,garden,0.9372876172020966,6,Old
2516,814,0,11.75,female,Dachshund Mix,2011-02-27,2011-02-27,2011-03-04,black and brown,short,medium,yes,yes,both flat and garden,0.9753149257187114,9,Old
2517,992,0,9.67,male,Unknown Mix,2010-07-05,2010-07-05,2011-02-03,yellow-brown,short,medium,no,yes,both flat and garden,0.98054737641279,9,Middle_age
2518,291,0,10.17,male,Rottweiler Mix,2011-02-20,2011-02-20,2011-03-01,black and tan,short,large,unknow,yes,garden,0.9701806260151511,8,Middle_age
2519,1272,0,12.17,female,Fox Terrier Mix,2011-02-06,2011-02-06,2011-02-06,black and white,short,medium,yes,yes,garden,0.9687285753880241,8,Old
2520,198,0,9.0,male,Unknown Mix,2011-01-03,2011-01-03,2011-02-01,black and white,short,small,no,yes,garden,0.9721968175753076,8,Middle_age
2521,995,0,9.25,male,Unknown Mix,2010-10-01,2010-10-01,2011-01-31,brown,medium,medium,no,yes,garden,0.9168901176420161,5,Middle_age
2522,201,0,10.92,female,Unknown Mix,2011-01-03,2011-01-03,2011-02-01,brown,short,medium,yes,yes,garden,0.9423648631444087,6,Old
2523,200,0,10.92,male,Unknown Mix,2011-01-03,2011-01-03,2011-02-01,white,medium,medium,no,yes,both flat and garden,0.9848641611425166,10,Old
2524,185,0,10.33,male,Hound Mix,2011-01-02,2011-01-31,2011-01-30,black and brown,short,large,unknow,yes,both flat and garden,0.992423924392938,10,Middle_age
2525,195,0,9.25,female,Unknown Mix,2010-10-09,2010-10-09,2011-02-01,black,short,medium,yes,yes,both flat and garden,0.9183106810339065,5,Middle_age
2526,204,0,10.17,female,Unknown Mix,2010-10-03,2010-10-03,2011-02-01,brown,medium,small,yes,yes,both flat and garden,0.9192470701640497,5,Middle_age
2527,206,0,10.5,female,Unknown Mix,2010-10-03,2010-10-03,2011-02-01,black,short,medium,yes,yes,both flat and garden,0.8692650149612346,4,Middle_age
2528,196,0,11.83,female,Unknown Mix,2010-04-03,2010-04-03,2011-02-01,black and white,short,medium,yes,yes,both flat and garden,0.741745101201951,4,Old
2529,997,0,13.92,male,Bearded Collie Mix,2010-02-01,2010-02-01,2011-01-31,black and white,short,medium,yes,yes,garden,0.8812087298502637,5,Old
2530,183,0,10.83,female,Pumi Mix,2011-01-20,2011-01-31,2011-01-30,black,medium,medium,unknow,yes,both flat and garden,0.8642086172627158,4,Old
2531,194,0,9.25,female,Unknown Mix,2010-10-09,2010-10-09,2011-02-01,black,short,medium,yes,yes,both flat and garden,0.9183106810339065,5,Middle_age
2532,197,0,9.08,male,Unknown Mix,2010-12-03,2010-12-03,2011-02-01,yellow-brown,short,small,no,yes,garden,0.9553143163758521,7,Middle_age
2533,199,0,9.25,female,Unknown Mix,2010-11-03,2010-11-03,2011-02-01,brown,medium,small,no,yes,flat,0.9519921480575115,6,Middle_age
2534,182,0,9.5,male,Bernese Mountain Dog Mix,2011-01-21,2011-01-31,2011-01-30,black and white,long,medium,unknow,yes,both flat and garden,0.9679489025378079,8,Middle_age
2535,203,0,9.92,female,Unknown Mix,2011-01-03,2011-01-03,2011-02-01,white,short,medium,yes,yes,garden,0.9809308612222813,9,Middle_age
2536,184,0,11.83,male,Unknown Mix,2010-11-02,2011-01-31,2011-01-30,brown,short,large,unknow,yes,both flat and garden,0.92508314158736,5,Old
2537,205,0,11.92,female,German Shepherd Dog Mix,2010-11-03,2010-11-03,2011-02-01,brown,short,medium,yes,yes,garden,0.9508318038646214,6,Old
2538,996,0,9.25,female,Unknown Mix,2010-10-01,2010-10-01,2011-01-31,apricot,short,medium,unknow,yes,garden,0.9401435777712686,6,Middle_age
2539,202,0,9.92,female,Unknown Mix,2011-01-03,2011-01-03,2011-02-01,white,short,medium,yes,yes,garden,0.9809308612222813,9,Middle_age
2540,672,0,10.92,female,Unknown Mix,2010-05-01,2010-05-01,2011-01-07,apricot,short,small,unknow,no,unknow,0.15080208353962948,2,Old
2541,191,0,17.83,male,Unknown Mix,2010-10-03,2010-10-03,2011-01-04,brown,short,medium,no,no,garden,0.3483966841505051,2,Old
2542,681,0,11.83,male,Kuvasz,2011-01-20,2011-01-20,2011-01-24,white,medium,large,no,no,unknow,0.4186662303350381,3,Old
2543,196,0,10.92,male,Hound Mix,2010-12-25,2010-12-25,2011-01-11,sable,short,large,unknow,yes,unknow,0.6444053246660361,3,Old
2544,194,0,14.92,male,Unknown Mix,2010-12-25,2010-12-25,2011-01-11,saddle back,short,large,unknow,yes,garden,0.9597828545234453,7,Old
2545,673,0,9.5,female,Unknown Mix,2010-10-10,2010-10-10,2011-01-07,brown,medium,medium,unknow,no,unknow,0.12704660490721215,1,Middle_age
2546,679,0,10.83,female,Unknown Mix,2011-01-20,2011-01-20,2011-01-23,yellow,short,medium,no,no,unknow,0.3067521892790051,2,Old
2547,179,0,12.33,male,Unknown Mix,2010-10-15,2010-10-15,2011-01-22,black,short,medium,unknow,yes,both flat and garden,0.8582978995989848,4,Old
2548,664,0,9.92,female,Terrier Mix,2010-09-20,2010-09-20,2011-01-04,apricot,short,large,unknow,no,unknow,0.23654732140303178,2,Middle_age
2549,189,0,10.5,female,"German Shepherd Dog, Rottweiler Mix",2010-10-03,2010-10-03,2011-01-04,brown,short,medium,no,no,garden,0.3789982998425144,3,Middle_age
2550,687,0,10.25,male,German Shepherd Dog Mix,2011-01-09,2011-01-09,2011-01-25,yellow-brown,short,large,no,no,unknow,0.1164319920404241,1,Middle_age
2551,192,0,19.83,male,Staffordshire Terrier Mix,2010-10-03,2010-10-03,2011-01-04,apricot,short,medium,unknow,no,garden,0.8865163064226314,5,Old
2552,190,0,10.33,female,Siberian Husky Mix,2010-10-03,2010-10-03,2011-01-04,brown,short,medium,yes,yes,garden,0.9273861900282685,5,Middle_age
2553,193,0,11.0,male,German Shepherd Dog,2010-11-03,2010-11-03,2011-01-04,brown,short,medium,no,no,garden,0.47378893810104217,3,Old
